shape,convex,x_raw,algorithm,parameter,dist_euclidean,dist_horizontal
H,convex,16,alpha_shape,0.045,18.52700731,18
H,convex,16,alpha_shape,0.047,18.52700731,18
H,convex,16,alpha_shape,0.049,18.52700731,18
H,convex,16,alpha_shape,0.05,18.52700731,18
H,convex,16,alpha_shape,0.051,18.52700731,18
H,convex,16,alpha_shape,0.053,18.52700731,18
H,convex,16,alpha_shape,0.055,18.52700731,18
H,convex,16,alpha_shape,0.06,18.52700731,18
H,convex,16,alpha_shape,0.1,18.52700731,18
H,convex,16,alpha_shape,0.2,18.52700731,18
H,convex,16,alpha_shape,0.3,18.52700731,18
H,convex,16,alpha_shape,0.6,18.52700731,18
H,convex,16,alpha_shape,1,18.52700731,18
H,convex,20,alpha_shape,0.01,22.49813289,22.5
H,convex,20,alpha_shape,0.02,22.49813289,22.5
H,convex,20,alpha_shape,0.03,22.49813289,22.5
H,convex,20,alpha_shape,0.04,22.52221126,22.5
H,convex,20,alpha_shape,0.045,22.52221126,22.5
H,convex,20,alpha_shape,0.047,22.52221126,22.5
H,convex,20,alpha_shape,0.049,22.52221126,22.5
H,convex,20,alpha_shape,0.05,22.52221126,22.5
H,convex,20,alpha_shape,0.051,22.52221126,22.5
H,convex,20,alpha_shape,0.053,22.52221126,22.5
H,convex,20,alpha_shape,0.055,22.52221126,22.5
H,convex,20,alpha_shape,0.06,22.52221126,22.5
H,convex,20,alpha_shape,0.1,22.52221126,22.5
H,convex,20,alpha_shape,0.2,22.52221126,22.5
H,convex,20,alpha_shape,0.3,22.52221126,22.5
H,convex,20,alpha_shape,0.6,22.52221126,22.5
H,convex,20,alpha_shape,1,22.52221126,22.5
H,convex,25,alpha_shape,0.01,27.47759892,27
H,convex,25,alpha_shape,0.02,27.47759892,27
H,convex,25,alpha_shape,0.03,27.47759892,27
H,convex,25,alpha_shape,0.04,27.51277831,27.5
H,convex,25,alpha_shape,0.045,27.51817581,27.5
H,convex,25,alpha_shape,0.047,27.51817581,27.5
H,convex,25,alpha_shape,0.049,27.51817581,27.5
H,convex,25,alpha_shape,0.05,27.51817581,27.5
H,convex,25,alpha_shape,0.051,27.51817581,27.5
H,convex,25,alpha_shape,0.053,27.51817581,27.5
H,convex,25,alpha_shape,0.055,27.51817581,27.5
H,convex,25,alpha_shape,0.06,27.51817581,27.5
H,convex,25,alpha_shape,0.1,27.51817581,27.5
H,convex,25,alpha_shape,0.2,27.51817581,27.5
H,convex,25,alpha_shape,0.3,27.51817581,27.5
H,convex,25,alpha_shape,0.6,27.51817581,27.5
H,convex,25,alpha_shape,1,27.51817581,27.5
H,convex,32,alpha_shape,0.01,34.44885137,34
H,convex,32,alpha_shape,0.02,34.44885137,34
H,convex,32,alpha_shape,0.03,34.44885137,34
H,convex,32,alpha_shape,0.04,34.47803864,34
H,convex,32,alpha_shape,0.045,34.5098519,34
H,convex,32,alpha_shape,0.047,34.5098519,34
H,convex,32,alpha_shape,0.049,34.5098519,34
H,convex,32,alpha_shape,0.05,34.5098519,34
H,convex,32,alpha_shape,0.051,34.5098519,34
H,convex,32,alpha_shape,0.053,34.5098519,34
H,convex,32,alpha_shape,0.055,34.51448971,34
H,convex,32,alpha_shape,0.06,34.51448971,34
H,convex,32,alpha_shape,0.1,34.51448971,34
H,convex,32,alpha_shape,0.2,34.51448971,34.5
H,convex,32,alpha_shape,0.3,34.51448971,34.5
H,convex,32,alpha_shape,0.6,34.51448971,34
H,convex,32,alpha_shape,1,34.51448971,34
H,convex,45,alpha_shape,0.01,47.39546305,47.5
H,convex,45,alpha_shape,0.02,47.39546305,47.5
H,convex,45,alpha_shape,0.03,47.39546305,47.5
H,convex,45,alpha_shape,0.04,47.41352211,47
H,convex,45,alpha_shape,0.045,47.43034045,47.5
H,convex,45,alpha_shape,0.047,47.43034045,47.5
H,convex,45,alpha_shape,0.049,47.43034045,47.5
H,convex,45,alpha_shape,0.05,47.43034045,47.5
H,convex,45,alpha_shape,0.051,47.43034045,47.5
H,convex,45,alpha_shape,0.053,47.43034045,47.5
H,convex,45,alpha_shape,0.055,47.44328598,47.5
H,convex,45,alpha_shape,0.06,47.44328598,47.5
H,convex,45,alpha_shape,0.1,47.44733923,47
H,convex,45,alpha_shape,0.2,47.44733923,47
H,convex,45,alpha_shape,0.3,47.44733923,47
H,convex,45,alpha_shape,0.6,47.44733923,47
H,convex,45,alpha_shape,1,47.44733923,47
H,convex,64,alpha_shape,0.01,66.31743398,66.5
H,convex,64,alpha_shape,0.02,66.31743398,66.5
H,convex,64,alpha_shape,0.03,66.31743398,66.5
H,convex,64,alpha_shape,0.04,66.31922873,66.5
H,convex,64,alpha_shape,0.045,66.31930337,66.5
H,convex,64,alpha_shape,0.047,66.31930337,66.5
H,convex,64,alpha_shape,0.049,66.31930337,66.5
H,convex,64,alpha_shape,0.05,66.31930337,66.5
H,convex,64,alpha_shape,0.051,66.31930337,66.5
H,convex,64,alpha_shape,0.053,66.31930337,66.5
H,convex,64,alpha_shape,0.055,66.31930337,66.5
H,convex,64,alpha_shape,0.06,66.31930337,66.5
H,convex,64,alpha_shape,0.1,66.31930337,66.5
H,convex,64,alpha_shape,0.2,66.31930337,66.5
H,convex,64,alpha_shape,0.3,66.31930337,66.5
H,convex,64,alpha_shape,0.6,66.31930337,66.5
H,convex,64,alpha_shape,1,66.31930337,66.5
