shape,changeType,blockNum,trialID,response,confidence,rt,experimentVersion,correctAnswer,fullShapeName,responded_correctly,analysisChangeType,subject
shape7,no_change3,9,88,same,9,1100.6,control,same,shape7_no_change3,1,none,47
shape8,concave_nofill_area2,9,89,different,9,2556.2,control,different,shape8_concave_nofill_area2,1,concave_nofill,47
shape5,no_change2,10,90,same,8,2393.3,control,same,shape5_no_change2,1,none,47
shape1,concave_area1,10,91,different,9,1964.7,control,different,shape1_concave_area1,1,concave,47
shape3,convex_area2,10,92,different,8,1897.8,control,different,shape3_convex_area2,1,convex,47
catch_shape,change1,10,93,different,9,2042.8,control,different,catch_shape_change1,1,none,47
shape4,no_change2,10,94,same,9,1452.1,control,same,shape4_no_change2,1,none,47
shape6,convex_area2,10,95,different,9,1083.8,control,different,shape6_convex_area2,1,convex,47
shape8,no_change4,10,96,same,9,1249.3,control,same,shape8_no_change4,1,none,47
shape7,convex_area2,10,97,different,9,1509,control,different,shape7_convex_area2,1,convex,47
shape2,no_change4,10,98,same,9,1339.7,control,same,shape2_no_change4,1,none,47
shape2,concave_area2,11,99,different,9,1050.4,control,different,shape2_concave_area2,1,concave,47
shape1,convex_area2,11,100,different,9,1610.8,control,different,shape1_convex_area2,1,convex,47
catch_shape,change5,11,101,different,9,1892.5,control,different,catch_shape_change5,1,none,47
shape8,no_change6,11,102,same,9,3632.8,control,same,shape8_no_change6,1,none,47
shape6,no_change1,11,103,same,8,2121.6,control,same,shape6_no_change1,1,none,47
shape5,no_change6,11,104,same,8,1752.7,control,same,shape5_no_change6,1,none,47
shape7,no_change5,11,105,same,5,3073.5,control,same,shape7_no_change5,1,none,47
shape3,no_change6,11,106,same,6,3482.8,control,same,shape3_no_change6,1,none,47
shape4,no_change6,11,107,same,9,2421.3,control,same,shape4_no_change6,1,none,47
shape4,no_change1,0,0,same,9,16723,control,same,shape4_no_change1,1,none,48
shape7,no_change6,0,1,same,9,2484.8,control,same,shape7_no_change6,1,none,48
catch_shape,change2,0,2,different,9,3540.8,control,different,catch_shape_change2,1,none,48
shape5,no_change4,0,3,same,9,2987.2,control,same,shape5_no_change4,1,none,48
shape1,no_change1,0,4,same,9,3351.1,control,same,shape1_no_change1,1,none,48
shape2,no_change3,0,5,same,9,1609.5,control,same,shape2_no_change3,1,none,48
shape8,no_change4,0,6,same,7,1579.9,control,same,shape8_no_change4,1,none,48
shape3,convex_area2,0,7,same,8,1533.1,control,different,shape3_convex_area2,0,convex,48
shape6,no_change3,0,8,same,9,1735.1,control,same,shape6_no_change3,1,none,48
shape5,concave_area2,1,9,same,9,1374.7,control,different,shape5_concave_area2,0,concave,48
shape4,no_change2,1,10,same,9,3177.3,control,same,shape4_no_change2,1,none,48
shape3,concave_area2,1,11,same,9,4358.9,control,different,shape3_concave_area2,0,concave,48
shape2,no_change2,1,12,same,9,4287.2,control,same,shape2_no_change2,1,none,48
shape6,concave_area2,1,13,same,9,2351.2,control,different,shape6_concave_area2,0,concave,48
shape8,no_change3,1,14,same,9,1810,control,same,shape8_no_change3,1,none,48
catch_shape,no_change1,1,15,same,9,1684.4,control,same,catch_shape_no_change1,1,none,48
shape1,concave_area1,1,16,different,1,4372.8,control,different,shape1_concave_area1,1,concave,48
shape7,concave_area2,1,17,same,8,1820.9,control,different,shape7_concave_area2,0,concave,48
shape3,concave_nofill_area2,2,18,same,8,1581.7,control,different,shape3_concave_nofill_area2,0,concave_nofill,48
shape7,no_change1,2,19,same,9,1886.3,control,same,shape7_no_change1,1,none,48
shape8,convex_area2,2,20,different,4,3807.1,control,different,shape8_convex_area2,1,convex,48
shape5,concave_nofill_area1,2,21,different,2,2435.6,control,different,shape5_concave_nofill_area1,1,concave_nofill,48
catch_shape,change6,2,22,different,9,2030.9,control,different,catch_shape_change6,1,none,48
shape6,convex_area2,2,23,different,9,1743.4,control,different,shape6_convex_area2,1,convex,48
shape4,convex_area2,2,24,different,9,1785.5,control,different,shape4_convex_area2,1,convex,48
shape2,concave_area1,2,25,same,9,2288.2,control,different,shape2_concave_area1,0,concave,48
shape1,concave_area2,2,26,different,9,1594.8,control,different,shape1_concave_area2,1,concave,48
shape2,convex_area1,3,27,different,9,1397.9,control,different,shape2_convex_area1,1,convex,48
shape4,concave_nofill_area2,3,28,different,9,1277.9,control,different,shape4_concave_nofill_area2,1,concave_nofill,48
shape8,no_change1,3,29,same,9,1518.3,control,same,shape8_no_change1,1,none,48
catch_shape,no_change2,3,30,same,9,1670.3,control,same,catch_shape_no_change2,1,none,48
shape7,no_change2,3,31,same,9,1812,control,same,shape7_no_change2,1,none,48
shape6,convex_area1,3,32,different,9,1311.8,control,different,shape6_convex_area1,1,convex,48
shape5,no_change3,3,33,same,9,1522.1,control,same,shape5_no_change3,1,none,48
shape3,no_change1,3,34,same,6,4072.4,control,same,shape3_no_change1,1,none,48
shape1,no_change6,3,35,same,3,1414.9,control,same,shape1_no_change6,1,none,48
shape7,convex_area1,4,36,same,1,45216,control,different,shape7_convex_area1,0,convex,48
shape4,concave_nofill_area1,4,37,different,9,2103.3,control,different,shape4_concave_nofill_area1,1,concave_nofill,48
shape6,concave_nofill_area1,4,38,different,9,1832.4,control,different,shape6_concave_nofill_area1,1,concave_nofill,48
shape3,no_change5,4,39,same,5,2252.3,control,same,shape3_no_change5,1,none,48
shape5,concave_nofill_area2,4,40,different,9,1418.2,control,different,shape5_concave_nofill_area2,1,concave_nofill,48
shape1,no_change2,4,41,different,2,1790.1,control,same,shape1_no_change2,0,none,48
catch_shape,no_change3,4,42,same,9,1478,control,same,catch_shape_no_change3,1,none,48
shape2,no_change5,4,43,same,9,1323.4,control,same,shape2_no_change5,1,none,48
shape8,concave_nofill_area1,4,44,different,9,1402.6,control,different,shape8_concave_nofill_area1,1,concave_nofill,48
shape7,no_change4,5,45,same,9,1811.9,control,same,shape7_no_change4,1,none,48
shape3,convex_area1,5,46,different,6,2109.6,control,different,shape3_convex_area1,1,convex,48
shape4,convex_area1,5,47,different,9,1327.6,control,different,shape4_convex_area1,1,convex,48
shape1,no_change3,5,48,same,9,1275,control,same,shape1_no_change3,1,none,48
shape2,no_change6,5,49,same,9,1258.9,control,same,shape2_no_change6,1,none,48
shape8,concave_nofill_area2,5,50,different,9,1435.2,control,different,shape8_concave_nofill_area2,1,concave_nofill,48
shape5,concave_area1,5,51,same,7,1502.8,control,different,shape5_concave_area1,0,concave,48
shape6,no_change6,5,52,same,9,1448,control,same,shape6_no_change6,1,none,48
catch_shape,change4,5,53,different,9,2440.8,control,different,catch_shape_change4,1,none,48
shape4,concave_area2,6,54,different,4,1645.6,control,different,shape4_concave_area2,1,concave,48
shape2,concave_area2,6,55,different,9,1575.7,control,different,shape2_concave_area2,1,concave,48
shape5,convex_area2,6,56,different,9,1553.8,control,different,shape5_convex_area2,1,convex,48
shape1,concave_nofill_area1,6,57,different,2,1738.4,control,different,shape1_concave_nofill_area1,1,concave_nofill,48
shape3,concave_nofill_area1,6,58,different,9,1379.1,control,different,shape3_concave_nofill_area1,1,concave_nofill,48
shape6,no_change1,6,59,different,1,1763.9,control,same,shape6_no_change1,0,none,48
catch_shape,change5,6,60,different,9,1955.7,control,different,catch_shape_change5,1,none,48
shape8,concave_area2,6,61,different,9,1571.4,control,different,shape8_concave_area2,1,concave,48
shape7,concave_nofill_area1,6,62,different,9,1437.9,control,different,shape7_concave_nofill_area1,1,concave_nofill,48
shape4,concave_area1,7,63,different,9,1324.7,control,different,shape4_concave_area1,1,concave,48
shape3,no_change6,7,64,different,9,1315.4,control,same,shape3_no_change6,0,none,48
shape2,no_change1,7,65,same,9,1432.1,control,same,shape2_no_change1,1,none,48
shape8,no_change2,7,66,same,9,1218.4,control,same,shape8_no_change2,1,none,48
shape6,concave_area1,7,67,different,9,2101.8,control,different,shape6_concave_area1,1,concave,48
shape1,no_change4,7,68,same,9,1412.9,control,same,shape1_no_change4,1,none,48
shape5,no_change1,7,69,same,9,1370.8,control,same,shape5_no_change1,1,none,48
shape7,no_change3,7,70,same,9,1215.1,control,same,shape7_no_change3,1,none,48
catch_shape,no_change4,7,71,same,9,1041.2,control,same,catch_shape_no_change4,1,none,48
shape8,concave_area1,8,72,different,8,1631.3,control,different,shape8_concave_area1,1,concave,48
shape7,concave_nofill_area2,8,73,different,9,1102.5,control,different,shape7_concave_nofill_area2,1,concave_nofill,48
shape3,concave_area1,8,74,different,8,1631.3,control,different,shape3_concave_area1,1,concave,48
shape4,no_change6,8,75,same,9,1709.1,control,same,shape4_no_change6,1,none,48
shape2,convex_area2,8,76,different,5,1745.2,control,different,shape2_convex_area2,1,convex,48
shape6,no_change2,8,77,different,1,1584.7,control,same,shape6_no_change2,0,none,48
catch_shape,change1,8,78,different,9,1231.1,control,different,catch_shape_change1,1,none,48
shape5,convex_area1,8,79,different,9,1359.4,control,different,shape5_convex_area1,1,convex,48
shape1,concave_nofill_area2,8,80,different,9,1272.1,control,different,shape1_concave_nofill_area2,1,concave_nofill,48
shape3,no_change2,9,81,same,8,996.3,control,same,shape3_no_change2,1,none,48
shape4,no_change5,9,82,same,9,1137.3,control,same,shape4_no_change5,1,none,48
shape1,no_change5,9,83,same,9,1205.6,control,same,shape1_no_change5,1,none,48
catch_shape,no_change5,9,84,same,9,1257.1,control,same,catch_shape_no_change5,1,none,48
shape7,no_change5,9,85,same,9,1415.8,control,same,shape7_no_change5,1,none,48
shape2,no_change4,9,86,same,9,1260.6,control,same,shape2_no_change4,1,none,48
shape6,no_change5,9,87,same,9,1224.1,control,same,shape6_no_change5,1,none,48
shape5,no_change5,9,88,same,9,1295.8,control,same,shape5_no_change5,1,none,48
shape8,no_change6,9,89,same,9,1353.3,control,same,shape8_no_change6,1,none,48
shape3,no_change3,10,90,same,9,1525.2,control,same,shape3_no_change3,1,none,48
catch_shape,no_change6,10,91,same,9,1378.2,control,same,catch_shape_no_change6,1,none,48
shape6,concave_nofill_area2,10,92,different,9,1413.4,control,different,shape6_concave_nofill_area2,1,concave_nofill,48
shape7,convex_area2,10,93,different,9,1355.4,control,different,shape7_convex_area2,1,convex,48
shape8,convex_area1,10,94,different,9,1950.2,control,different,shape8_convex_area1,1,convex,48
shape5,no_change6,10,95,same,9,1128.1,control,same,shape5_no_change6,1,none,48
shape2,concave_nofill_area2,10,96,different,4,1495.2,control,different,shape2_concave_nofill_area2,1,concave_nofill,48
shape4,no_change3,10,97,same,9,1131.8,control,same,shape4_no_change3,1,none,48
shape1,convex_area1,10,98,different,7,1575.3,control,different,shape1_convex_area1,1,convex,48
shape1,convex_area2,11,99,different,9,1156.4,control,different,shape1_convex_area2,1,convex,48
shape2,concave_nofill_area1,11,100,different,9,1287.1,control,different,shape2_concave_nofill_area1,1,concave_nofill,48
shape3,no_change4,11,101,same,4,1472.2,control,same,shape3_no_change4,1,none,48
shape4,no_change4,11,102,same,9,1124.5,control,same,shape4_no_change4,1,none,48
shape5,no_change2,11,103,same,9,1024.6,control,same,shape5_no_change2,1,none,48
shape6,no_change4,11,104,same,9,959.8,control,same,shape6_no_change4,1,none,48
shape7,concave_area1,11,105,same,9,1039.3,control,different,shape7_concave_area1,0,concave,48
shape8,no_change5,11,106,same,9,992.9,control,same,shape8_no_change5,1,none,48
catch_shape,change3,11,107,different,9,1838.7,control,different,catch_shape_change3,1,none,48
catch_shape,no_change6,0,0,same,9,6653.5,control,same,catch_shape_no_change6,1,none,49
shape4,no_change3,0,1,same,8,2174,control,same,shape4_no_change3,1,none,49
shape5,no_change1,0,2,same,8,2255.8,control,same,shape5_no_change1,1,none,49
shape2,concave_area2,0,3,different,4,2809.8,control,different,shape2_concave_area2,1,concave,49
shape1,no_change5,0,4,same,8,2952.2,control,same,shape1_no_change5,1,none,49
shape8,concave_area1,0,5,same,5,2255.1,control,different,shape8_concave_area1,0,concave,49
shape7,no_change2,0,6,same,9,2120.8,control,same,shape7_no_change2,1,none,49
shape3,concave_area2,0,7,same,9,2725.8,control,different,shape3_concave_area2,0,concave,49
shape6,concave_area1,0,8,different,3,3294.4,control,different,shape6_concave_area1,1,concave,49
shape1,concave_area1,1,9,same,9,2098.2,control,different,shape1_concave_area1,0,concave,49
shape2,convex_area1,1,10,different,9,1842,control,different,shape2_convex_area1,1,convex,49
shape3,no_change3,1,11,same,4,3166.9,control,same,shape3_no_change3,1,none,49
shape4,no_change2,1,12,same,3,1587.6,control,same,shape4_no_change2,1,none,49
shape5,no_change2,1,13,same,3,2608,control,same,shape5_no_change2,1,none,49
shape6,no_change3,1,14,same,7,1702.6,control,same,shape6_no_change3,1,none,49
shape7,no_change5,1,15,same,8,2181.9,control,same,shape7_no_change5,1,none,49
shape8,no_change1,1,16,same,5,1548.7,control,same,shape8_no_change1,1,none,49
catch_shape,no_change4,1,17,same,9,2234.7,control,same,catch_shape_no_change4,1,none,49
shape5,convex_area2,2,18,different,9,2523.4,control,different,shape5_convex_area2,1,convex,49
shape6,concave_nofill_area1,2,19,different,9,2359.1,control,different,shape6_concave_nofill_area1,1,concave_nofill,49
catch_shape,change2,2,20,different,9,2448.2,control,different,catch_shape_change2,1,none,49
shape4,convex_area1,2,21,different,9,3257.6,control,different,shape4_convex_area1,1,convex,49
shape8,no_change2,2,22,same,6,1679.2,control,same,shape8_no_change2,1,none,49
shape3,convex_area1,2,23,different,8,1659.6,control,different,shape3_convex_area1,1,convex,49
shape2,no_change1,2,24,same,6,1538.6,control,same,shape2_no_change1,1,none,49
shape1,convex_area1,2,25,different,8,1428.7,control,different,shape1_convex_area1,1,convex,49
shape7,concave_area1,2,26,different,5,1858,control,different,shape7_concave_area1,1,concave,49
shape8,concave_nofill_area1,3,27,different,9,1412.8,control,different,shape8_concave_nofill_area1,1,concave_nofill,49
shape6,concave_area2,3,28,different,3,1241.4,control,different,shape6_concave_area2,1,concave,49
shape1,no_change4,3,29,same,7,1989.8,control,same,shape1_no_change4,1,none,49
shape4,no_change6,3,30,same,9,2419.6,control,same,shape4_no_change6,1,none,49
shape7,convex_area2,3,31,different,9,1617.6,control,different,shape7_convex_area2,1,convex,49
shape5,no_change3,3,32,same,4,1575,control,same,shape5_no_change3,1,none,49
shape2,no_change2,3,33,same,8,2414.9,control,same,shape2_no_change2,1,none,49
catch_shape,no_change5,3,34,same,9,1733.7,control,same,catch_shape_no_change5,1,none,49
shape3,no_change2,3,35,same,6,2402.8,control,same,shape3_no_change2,1,none,49
catch_shape,change1,4,36,different,9,2652.1,control,different,catch_shape_change1,1,none,49
shape7,concave_nofill_area1,4,37,different,9,1571.3,control,different,shape7_concave_nofill_area1,1,concave_nofill,49
shape6,convex_area2,4,38,different,9,1764.6,control,different,shape6_convex_area2,1,convex,49
shape5,concave_area2,4,39,different,9,1624.1,control,different,shape5_concave_area2,1,concave,49
shape4,no_change1,4,40,same,5,1984.5,control,same,shape4_no_change1,1,none,49
shape3,no_change5,4,41,same,7,1859.6,control,same,shape3_no_change5,1,none,49
shape8,concave_nofill_area2,4,42,different,6,1774.1,control,different,shape8_concave_nofill_area2,1,concave_nofill,49
shape2,no_change5,4,43,same,5,1943.1,control,same,shape2_no_change5,1,none,49
shape1,concave_nofill_area1,4,44,same,1,3042.4,control,different,shape1_concave_nofill_area1,0,concave_nofill,49
catch_shape,no_change1,5,45,same,9,2346.1,control,same,catch_shape_no_change1,1,none,49
shape4,concave_nofill_area1,5,46,different,9,1799.3,control,different,shape4_concave_nofill_area1,1,concave_nofill,49
shape3,convex_area2,5,47,different,9,1847.6,control,different,shape3_convex_area2,1,convex,49
shape2,concave_nofill_area1,5,48,different,9,2200.3,control,different,shape2_concave_nofill_area1,1,concave_nofill,49
shape7,concave_nofill_area2,5,49,different,9,1519.8,control,different,shape7_concave_nofill_area2,1,concave_nofill,49
